city,title,url,image,location
Markelo,"Live camera in Netherlands, Markelo",http://www.insecam.org/en/view/748998/,http://87.195.83.76:90/mjpg/video.mjpg,"Live camera in Markelo, Netherlands"
Marousi,"Live camera in Greece, Marousi",http://www.insecam.org/en/view/393364/,http://84.205.238.10:8080/cgi-bin/viewer/video.jpg?r=COUNTER,"Live camera in Marousi, Greece"
Marquette,"Live camera in United States, Marquette",http://www.insecam.org/en/view/547388/,http://47.49.38.178:80/mjpg/video.mjpg,"Live camera in Marquette, United States"
Marquette,"Live camera in United States, Marquette",http://www.insecam.org/en/view/541682/,http://47.49.38.178:81/mjpg/video.mjpg,"Live camera in Marquette, United States"
Marshall,"Live camera in United States, Marshall",http://www.insecam.org/en/view/905817/,http://24.35.236.132:80/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"Live camera in Marshall, United States"
Marshall,"Live camera in United States, Marshall",http://www.insecam.org/en/view/799280/,http://24.35.236.131:80/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"Live camera in Marshall, United States"
Marshallville,"Live camera in United States, Marshallville",http://www.insecam.org/en/view/271889/,http://50.96.119.242:8001/mjpg/video.mjpg,"Live camera in Marshallville, United States"
Martin,"Live camera in Slovakia, Martin",http://www.insecam.org/en/view/725969/,http://193.87.9.22:80/mjpg/video.mjpg,"Live camera in Martin, Slovakia"
Martin,"Live camera in Slovakia, Martin",http://www.insecam.org/en/view/454960/,http://80.242.35.37:8082/mjpg/video.mjpg,"Live camera in Martin, Slovakia"
Martin,"Live camera in Slovakia, Martin",http://www.insecam.org/en/view/454944/,http://80.242.35.37:8083/mjpg/video.mjpg,"Live camera in Martin, Slovakia"
Martin,"Live camera in Slovakia, Martin",http://www.insecam.org/en/view/454943/,http://80.242.35.37:8084/mjpg/video.mjpg,"Live camera in Martin, Slovakia"
Martinroda,"Live camera in Germany, Martinroda",http://www.insecam.org/en/view/852748/,http://217.61.233.16:81/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"Live camera in Martinroda, Germany"
Martinsville,"Live camera in United States, Martinsville",http://www.insecam.org/en/view/997700/,http://136.228.94.183:8888/out.jpg?q=30&id=0.1317044913727916&r=COUNTER,"Live camera in Martinsville, United States"
Masan,"Live camera in Korea, Republic Of, Masan",http://www.insecam.org/en/view/724530/,http://211.59.18.15:8000/webcapture.jpg?command=snap&channel=1?COUNTER,"Live camera in Masan, Korea, Republic Of"
Massagno,"Live camera in Switzerland, Massagno",http://www.insecam.org/en/view/748997/,http://213.3.30.80:6001/mjpg/video.mjpg,"Live camera in Massagno, Switzerland"
Matsubara,"Live camera in Japan, Matsubara",http://www.insecam.org/en/view/752749/,http://218.42.253.97:80/-wvhttp-01-/GetOneShot?image_size=640x480&frame_count=1000000000,"Live camera in Matsubara, Japan"
Matsumoto,"Live camera in Japan, Matsumoto",http://www.insecam.org/en/view/982906/,http://122.249.180.73:80/SnapshotJPEG?Resolution=640x480&amp;Quality=Clarity&amp;COUNTER,"Live camera in Matsumoto, Japan"
Matsusaka,"Live camera in Japan, Matsusaka",http://www.insecam.org/en/view/440466/,http://211.125.148.249:81/cgi-bin/camera?resolution=640&amp;quality=1&amp;Language=0&amp;COUNTER,"Live camera in Matsusaka, Japan"
Matsuyama,"Live camera in Japan, Matsuyama",http://www.insecam.org/en/view/1008222/,http://118.243.189.143:50001/cgi-bin/camera?resolution=640&amp;quality=1&amp;Language=0&amp;COUNTER,"Live camera in Matsuyama, Japan"
Matsuyama,"Live camera in Japan, Matsuyama",http://www.insecam.org/en/view/903760/,http://210.141.210.36:80/webcapture.jpg?command=snap&channel=1?COUNTER,"Live camera in Matsuyama, Japan"
Mattsee,"Live camera in Austria, Mattsee",http://www.insecam.org/en/view/633486/,http://90.152.151.154:8001/mjpg/video.mjpg,"Live camera in Mattsee, Austria"
Mechanicsburg,"Live camera in United States, Mechanicsburg",http://www.insecam.org/en/view/269743/,http://204.14.14.68:80/oneshotimage1?COUNTER,"Live camera in Mechanicsburg, United States"
Mechelen,"Live camera in Belgium, Mechelen",http://www.insecam.org/en/view/941795/,http://81.83.82.38:8080/?action=stream,"Live camera in Mechelen, Belgium"
Medford,"Live camera in United States, Medford",http://www.insecam.org/en/view/845345/,http://47.51.131.147:80/-wvhttp-01-/GetOneShot?image_size=640x480&frame_count=1000000000,"Live camera in Medford, United States"
Medford,"Live camera in United States, MEDFORD",http://www.insecam.org/en/view/239297/,http://97.90.105.122:80/mjpg/video.mjpg,"Live camera in MEDFORD, United States"
Meget,"Live camera in Russian Federation, Meget",http://www.insecam.org/en/view/941229/,http://188.168.159.22:83/webcapture.jpg?command=snap&channel=1?COUNTER,"Live camera in Meget, Russian Federation"
Meguro-Ku,"Live camera in Japan, Meguro-ku",http://www.insecam.org/en/view/688987/,http://115.179.36.89:80/-wvhttp-01-/GetOneShot?image_size=640x480&frame_count=1000000000,"Live camera in Meguro-ku, Japan"
Meguro-Ku,"Live camera in Japan, Meguro-ku",http://www.insecam.org/en/view/466158/,http://115.179.100.76:8080/SnapshotJPEG?Resolution=640x480&amp;Quality=Clarity&amp;COUNTER,"Live camera in Meguro-ku, Japan"
Melbourne,"Live camera in United States, Melbourne",http://www.insecam.org/en/view/422857/,http://75.112.36.194:80/mjpg/video.mjpg,"Live camera in Melbourne, United States"
Mendoza,"Live camera in Argentina, Mendoza",http://www.insecam.org/en/view/947836/,http://190.15.193.92:8083/img/video.mjpeg,"Live camera in Mendoza, Argentina"
Menton,"Live camera in France, Menton",http://www.insecam.org/en/view/458360/,http://80.14.193.47:8082/cgi-bin/viewer/video.jpg?r=COUNTER,"Live camera in Menton, France"
Merced,"Live camera in United States, Merced",http://www.insecam.org/en/view/1003476/,http://169.236.222.208:8080/?action=stream,"Live camera in Merced, United States"
Merced,"Live camera in United States, Merced",http://www.insecam.org/en/view/990371/,http://169.236.119.83:8080/?action=stream,"Live camera in Merced, United States"
Meridian,"Live camera in United States, Meridian",http://www.insecam.org/en/view/997328/,http://67.61.139.162:8080/jpg/image.jpg?COUNTER,"Live camera in Meridian, United States"
Metallostroy,"Live camera in Russian Federation, Metallostroy",http://www.insecam.org/en/view/418429/,http://94.72.9.182:80/mjpg/video.mjpg,"Live camera in Metallostroy, Russian Federation"
Mettingen,"Live camera in Germany, Mettingen",http://www.insecam.org/en/view/506256/,http://85.8.92.1:80/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"Live camera in Mettingen, Germany"
Meudon,"Live camera in France, Meudon",http://www.insecam.org/en/view/1010541/,http://176.189.244.245:80/videostream.cgi?user=admin&pwd=,"Live camera in Meudon, France"
Meudon,"Live camera in France, Meudon",http://www.insecam.org/en/view/871140/,http://62.35.32.100:83/jpgmulreq/1/image.jpg?key=1516975535684&lq=1&COUNTER,"Live camera in Meudon, France"
Meudon,"Live camera in France, Meudon",http://www.insecam.org/en/view/672740/,http://89.90.206.214:80/cgi-bin/snapshot.cgi?chn=0&u=admin&p=&q=0&COUNTER,"Live camera in Meudon, France"
Mexico City,"Live camera in Mexico, Mexico City",http://www.insecam.org/en/view/618152/,http://132.248.4.26:80/cgi-bin/viewer/video.jpg?r=COUNTER,"Live camera in Mexico City, Mexico"
Mexico City,"Live camera in Mexico, Mexico City",http://www.insecam.org/en/view/510421/,http://132.248.4.26:8080/cgi-bin/viewer/video.jpg?r=COUNTER,"Live camera in Mexico City, Mexico"
Mexico City,"Live camera in Mexico, Mexico City",http://www.insecam.org/en/view/508633/,http://132.248.4.16:80/cgi-bin/viewer/video.jpg?r=COUNTER,"Live camera in Mexico City, Mexico"
Mexico City,"Live camera in Mexico, Mexico City",http://www.insecam.org/en/view/447930/,http://132.248.4.14:80/mjpg/video.mjpg,"Live camera in Mexico City, Mexico"
Miami,"Live camera in United States, Miami",http://www.insecam.org/en/view/998853/,http://108.220.28.30:5000/SnapshotJPEG?Resolution=640x480&amp;Quality=Clarity&amp;COUNTER,"Live camera in Miami, United States"
Miami,"Live camera in United States, Miami",http://www.insecam.org/en/view/922040/,http://75.51.6.196:8080/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"Live camera in Miami, United States"
Miami,"Live camera in United States, Miami",http://www.insecam.org/en/view/868455/,http://166.155.161.46:81/cgi-bin/camera?resolution=640&amp;quality=1&amp;Language=0&amp;COUNTER,"Live camera in Miami, United States"
Miami,"Live camera in United States, Miami",http://www.insecam.org/en/view/810350/,http://166.155.161.45:81/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"Live camera in Miami, United States"
Miami,"Live camera in United States, Miami",http://www.insecam.org/en/view/692654/,http://166.166.91.7:8080/-wvhttp-01-/GetOneShot?image_size=640x480&frame_count=1000000000,"Live camera in Miami, United States"
Miami,"Live camera in United States, MIAMI",http://www.insecam.org/en/view/241628/,http://75.144.124.21:1024/mjpg/video.mjpg,"Live camera in MIAMI, United States"
Miami Beach,"Live camera in United States, MIAMI BEACH",http://www.insecam.org/en/view/250630/,http://72.45.34.209:80/mjpg/video.mjpg,"Live camera in MIAMI BEACH, United States"
Middletown,"Live camera in United States, Middletown",http://www.insecam.org/en/view/802826/,http://12.32.111.165:80/mjpg/video.mjpg,"Live camera in Middletown, United States"
Middletown,"Live camera in United States, Middletown",http://www.insecam.org/en/view/634017/,http://45.59.6.46:8000/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"Live camera in Middletown, United States"
Mihara,"Live camera in Japan, Mihara",http://www.insecam.org/en/view/501976/,http://210.146.59.240:50000/oneshotimage1?COUNTER,"Live camera in Mihara, Japan"
Mikkeli,"Live camera in Finland, Mikkeli",http://www.insecam.org/en/view/814584/,http://82.197.28.98:80/mjpg/video.mjpg,"Live camera in Mikkeli, Finland"
Mikkeli,"Live camera in Finland, Mikkeli",http://www.insecam.org/en/view/552067/,http://82.197.28.219:80/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"Live camera in Mikkeli, Finland"
Milan,"Live camera in Italy, Milan",http://www.insecam.org/en/view/1010250/,http://2.196.201.165:83/jpgmulreq/1/image.jpg?key=1516975535684&lq=1&COUNTER,"Live camera in Milan, Italy"
Milan,"Live camera in Italy, Milan",http://www.insecam.org/en/view/1010235/,http://151.14.98.27:80/jpgmulreq/1/image.jpg?key=1516975535684&lq=1&COUNTER,"Live camera in Milan, Italy"
Milan,"Live camera in Italy, Milan",http://www.insecam.org/en/view/1010140/,http://2.196.201.165:82/jpgmulreq/1/image.jpg?key=1516975535684&lq=1&COUNTER,"Live camera in Milan, Italy"
Milan,"Live camera in Italy, Milan",http://www.insecam.org/en/view/1004889/,http://87.27.61.34:8081/-wvhttp-01-/GetOneShot?image_size=640x480&frame_count=1000000000,"Live camera in Milan, Italy"
Milan,"Live camera in Italy, Milan",http://www.insecam.org/en/view/1002884/,http://188.15.179.101:90/cgi-bin/snapshot.cgi?chn=0&u=admin&p=&q=0&COUNTER,"Live camera in Milan, Italy"
Milan,"Live camera in Italy, Milan",http://www.insecam.org/en/view/965426/,http://93.49.2.196:8081/videostream.cgi?user=admin&pwd=,"Live camera in Milan, Italy"
Milicz,"Live camera in Poland, Milicz",http://www.insecam.org/en/view/965338/,http://91.224.237.177:80/webcapture.jpg?command=snap&channel=1?COUNTER,"Live camera in Milicz, Poland"
Milltown,"Live camera in United States, Milltown",http://www.insecam.org/en/view/689143/,http://166.248.0.65:8080/-wvhttp-01-/GetOneShot?image_size=640x480&frame_count=1000000000,"Live camera in Milltown, United States"
Milwaukee,"Live camera in United States, Milwaukee",http://www.insecam.org/en/view/976485/,http://129.89.78.91:80/nph-jpeg.cgi?0,"Live camera in Milwaukee, United States"
Minamata,"Live camera in Japan, Minamata",http://www.insecam.org/en/view/1006399/,http://219.100.189.123:8081/-wvhttp-01-/GetOneShot?image_size=640x480&frame_count=1000000000,"Live camera in Minamata, Japan"
Minamata,"Live camera in Japan, Minamata",http://www.insecam.org/en/view/868737/,http://219.100.189.49:8083/cgi-bin/camera?resolution=640&amp;quality=1&amp;Language=0&amp;COUNTER,"Live camera in Minamata, Japan"
Minden,"Live camera in Germany, Minden",http://www.insecam.org/en/view/445465/,http://85.220.149.7:80/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"Live camera in Minden, Germany"
Minden,"Live camera in Germany, MINDEN",http://www.insecam.org/en/view/257414/,http://82.100.212.24:10000/mjpg/video.mjpg,"Live camera in MINDEN, Germany"
Minden,"Live camera in Germany, MINDEN",http://www.insecam.org/en/view/257176/,http://213.172.100.30:10000/mjpg/video.mjpg,"Live camera in MINDEN, Germany"
Minneapolis,"Live camera in United States, Minneapolis",http://www.insecam.org/en/view/391312/,http://71.36.151.36:80/cgi-bin/viewer/video.jpg?r=COUNTER,"Live camera in Minneapolis, United States"
Mino,"Live camera in Japan, Mino",http://www.insecam.org/en/view/692376/,http://118.243.56.46:8001/-wvhttp-01-/GetOneShot?image_size=640x480&frame_count=1000000000,"Live camera in Mino, Japan"
Minot,"Live camera in United States, Minot",http://www.insecam.org/en/view/833760/,http://64.222.174.26:8081/cgi-bin/viewer/video.jpg?r=COUNTER,"Live camera in Minot, United States"
Minsk,"Live camera in Belarus, Minsk",http://www.insecam.org/en/view/812505/,http://37.17.15.73:80/jpgmulreq/1/image.jpg?key=1516975535684&lq=1&COUNTER,"Live camera in Minsk, Belarus"
Miramas,"Live camera in France, Miramas",http://www.insecam.org/en/view/934936/,http://77.193.208.216:80/mjpg/video.mjpg,"Live camera in Miramas, France"
Miskolc,"Live camera in Hungary, Miskolc",http://www.insecam.org/en/view/819298/,http://85.119.11.164:2002/mjpg/video.mjpg,"Live camera in Miskolc, Hungary"
Miskolc,"Live camera in Hungary, Miskolc",http://www.insecam.org/en/view/456110/,http://78.131.88.37:80/cgi-bin/viewer/video.jpg?r=COUNTER,"Live camera in Miskolc, Hungary"
Mississauga,"Live camera in Canada, Mississauga",http://www.insecam.org/en/view/969280/,http://184.149.11.162:8000/mjpg/video.mjpg,"Live camera in Mississauga, Canada"
Mississauga,"Live camera in Canada, Mississauga",http://www.insecam.org/en/view/914156/,http://174.118.39.95:80/mjpg/video.mjpg,"Live camera in Mississauga, Canada"
Mississauga,"Live camera in Canada, Mississauga",http://www.insecam.org/en/view/858096/,http://173.46.2.93:80/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"Live camera in Mississauga, Canada"
Mississauga,"Live camera in Canada, Mississauga",http://www.insecam.org/en/view/760064/,http://69.157.197.139:80/mjpg/video.mjpg,"Live camera in Mississauga, Canada"
Missoula,"Live camera in United States, Missoula",http://www.insecam.org/en/view/967124/,http://216.14.224.48:80/mjpg/video.mjpg,"Live camera in Missoula, United States"
Missoula,"Live camera in United States, Missoula",http://www.insecam.org/en/view/962770/,http://216.14.224.50:80/mjpg/video.mjpg,"Live camera in Missoula, United States"
Missoula,"Live camera in United States, Missoula",http://www.insecam.org/en/view/958619/,http://216.14.224.49:80/mjpg/video.mjpg,"Live camera in Missoula, United States"
Missoula,"Live camera in United States, Missoula",http://www.insecam.org/en/view/957958/,http://216.14.224.51:80/mjpg/video.mjpg,"Live camera in Missoula, United States"
Missoula,"Live camera in United States, MISSOULA",http://www.insecam.org/en/view/257090/,http://66.109.142.31:80/mjpg/video.mjpg,"Live camera in MISSOULA, United States"
Missoula,"Live camera in United States, MISSOULA",http://www.insecam.org/en/view/240696/,http://216.14.230.72:80/mjpg/video.mjpg,"Live camera in MISSOULA, United States"
Mito,"Live camera in Japan, Mito",http://www.insecam.org/en/view/1010637/,http://153.156.20.243:80/mjpg/video.mjpg,"Live camera in Mito, Japan"
Mito,"Live camera in Japan, Mito",http://www.insecam.org/en/view/692158/,http://61.199.29.197:80/-wvhttp-01-/GetOneShot?image_size=640x480&frame_count=1000000000,"Live camera in Mito, Japan"
Mito,"Live camera in Japan, Mito",http://www.insecam.org/en/view/689059/,http://153.142.11.156:80/-wvhttp-01-/GetOneShot?image_size=640x480&frame_count=1000000000,"Live camera in Mito, Japan"
Mito,"Live camera in Japan, Mito",http://www.insecam.org/en/view/648376/,http://220.98.7.158:80/-wvhttp-01-/GetOneShot?image_size=640x480&frame_count=1000000000,"Live camera in Mito, Japan"
Mobile,"Live camera in United States, Mobile",http://www.insecam.org/en/view/804453/,http://170.249.152.2:8080/cgi-bin/viewer/video.jpg?r=COUNTER,"Live camera in Mobile, United States"
Modena,"Live camera in Italy, Modena",http://www.insecam.org/en/view/897462/,http://79.0.95.68:85/mjpeg.cgi,"Live camera in Modena, Italy"
Modesto,"Live camera in United States, MODESTO",http://www.insecam.org/en/view/241758/,http://74.45.161.18:80/mjpg/video.mjpg,"Live camera in MODESTO, United States"
Monaca,"Live camera in United States, Monaca",http://www.insecam.org/en/view/385258/,http://206.127.140.71:80/oneshotimage1?COUNTER,"Live camera in Monaca, United States"
Monroe,"Live camera in United States, Monroe",http://www.insecam.org/en/view/812337/,http://65.152.96.74:8080/mjpg/video.mjpg,"Live camera in Monroe, United States"
